TimeStamp,CPU_Freq,Battery_temp,GPU_Load,Time_Diff,Session_ID,Seconds_Run,Temp_Smooth,Temp_Velocity,Stress_Score
1900-01-01 09:08:45,633.6,32.9,0.0,2.0,0,189.0,33.56666666666666,-0.3333333333333357,0.2112
1900-01-01 09:08:48,633.6,32.9,0.0,3.0,0,192.0,33.23333333333333,-0.3333333333333357,0.2112
1900-01-01 09:08:50,633.6,32.9,0.0,2.0,0,194.0,32.9,-0.3333333333333286,0.2112
1900-01-01 09:08:52,633.6,32.9,0.0,2.0,0,196.0,32.9,0.0,0.2112
1900-01-01 09:08:55,633.6,32.9,0.0,3.0,0,199.0,32.9,0.0,0.2112
1900-01-01 09:08:57,633.6,32.9,0.0,2.0,0,201.0,32.9,0.0,0.2112
1900-01-01 09:08:59,633.6,32.9,0.0,2.0,0,203.0,32.9,0.0,0.2112
1900-01-01 09:09:02,633.6,32.9,0.0,3.0,0,206.0,32.9,0.0,0.2112
1900-01-01 09:09:04,633.6,32.9,0.0,2.0,0,208.0,32.9,0.0,0.2112
1900-01-01 09:09:06,633.6,32.5,0.0,2.0,0,210.0,32.766666666666666,-0.13333333333333286,0.2112
1900-01-01 09:09:09,633.6,32.5,0.0,3.0,0,213.0,32.63333333333333,-0.13333333333333286,0.2112
1900-01-01 09:09:11,633.6,32.5,0.0,2.0,0,215.0,32.5,-0.13333333333333286,0.2112
1900-01-01 09:09:13,633.6,32.5,0.0,2.0,0,217.0,32.5,0.0,0.2112
1900-01-01 09:09:16,633.6,32.5,0.0,3.0,0,220.0,32.5,0.0,0.2112
1900-01-01 09:09:18,633.6,32.5,0.0,2.0,0,222.0,32.5,0.0,0.2112
1900-01-01 09:09:20,633.6,32.5,0.0,2.0,0,224.0,32.5,0.0,0.2112
1900-01-01 09:09:23,633.6,32.5,0.0,3.0,0,227.0,32.5,0.0,0.2112
1900-01-01 09:09:25,633.6,31.9,0.0,2.0,0,229.0,32.300000000000004,-0.19999999999999574,0.2112
1900-01-01 09:09:27,633.6,31.9,0.0,2.0,0,231.0,32.1,-0.20000000000000284,0.2112
1900-01-01 09:09:29,633.6,31.9,0.0,2.0,0,233.0,31.9,-0.20000000000000284,0.2112
1900-01-01 09:09:32,633.6,31.9,0.0,3.0,0,236.0,31.9,0.0,0.2112
1900-01-01 09:09:34,633.6,31.9,0.0,2.0,0,238.0,31.9,0.0,0.2112
1900-01-01 09:09:36,633.6,31.9,0.0,2.0,0,240.0,31.9,0.0,0.2112
1900-01-01 09:09:39,633.6,31.9,0.0,3.0,0,243.0,31.9,0.0,0.2112
1900-01-01 09:09:41,633.6,31.9,0.0,2.0,0,245.0,31.9,0.0,0.2112
1900-01-01 09:09:43,633.6,31.9,0.0,2.0,0,247.0,31.9,0.0,0.2112
1900-01-01 09:09:46,633.6,31.9,0.0,3.0,0,250.0,31.9,0.0,0.2112
1900-01-01 09:09:48,633.6,31.9,0.0,2.0,0,252.0,31.9,0.0,0.2112
1900-01-01 12:22:51,633.6,33.4,7.0,13.0,1,11835.0,33.4,0.0,0.3403
1900-01-01 12:22:53,1900.8,33.4,13.86,2.0,1,11837.0,33.4,0.0,0.2812
1900-01-01 12:22:56,633.6,33.4,7.13,3.0,1,11840.0,33.4,0.0,0.7722
1900-01-01 12:22:58,2918.4,33.4,53.09,2.0,1,11842.0,33.4,0.0,0.2825
1900-01-01 12:23:00,2668.8,33.4,43.4,2.0,1,11844.0,33.4,0.0,1.5037
1900-01-01 12:23:03,3014.4,33.4,6.54,3.0,1,11847.0,33.4,0.0,1.3236
1900-01-01 12:23:05,3014.4,33.4,3.95,2.0,1,11849.0,33.4,0.0,1.0702
1900-01-01 12:23:07,3014.4,33.4,4.1,2.0,1,11851.0,33.4,0.0,1.0443000000000002
1900-01-01 12:23:10,3014.4,33.4,3.93,3.0,1,11854.0,33.4,0.0,1.0458
1900-01-01 12:23:12,3014.4,33.4,3.98,2.0,1,11856.0,33.4,0.0,1.0441000000000003
1900-01-01 12:23:15,3014.4,33.4,4.06,3.0,1,11859.0,33.4,0.0,1.0446000000000002
1900-01-01 12:23:17,3014.4,33.4,3.9,2.0,1,11861.0,33.4,0.0,1.0454
1900-01-01 12:23:19,3014.4,33.4,4.08,2.0,1,11863.0,33.4,0.0,1.0438
1900-01-01 12:23:22,2918.4,33.4,3.95,3.0,1,11866.0,33.4,0.0,1.0456
1900-01-01 12:23:24,3014.4,33.4,5.4,2.0,1,11868.0,33.4,0.0,1.0123
1900-01-01 12:23:26,3014.4,33.4,3.98,2.0,1,11870.0,33.4,0.0,1.0588000000000002
1900-01-01 12:23:29,3014.4,33.4,4.52,3.0,1,11873.0,33.4,0.0,1.0446000000000002
1900-01-01 12:23:31,3014.4,33.4,4.17,2.0,1,11875.0,33.4,0.0,1.05
1900-01-01 12:23:33,3014.4,34.0,3.95,2.0,1,11877.0,33.599999999999994,0.19999999999999574,1.0465000000000002
1900-01-01 12:23:36,3014.4,34.0,4.02,3.0,1,11880.0,33.800000000000004,0.20000000000000995,1.0443000000000002
1900-01-01 12:23:38,3014.4,34.0,4.05,2.0,1,11882.0,34.0,0.19999999999999574,1.0450000000000002
1900-01-01 12:23:40,3014.4,34.0,4.09,2.0,1,11884.0,34.0,0.0,1.0453000000000001
1900-01-01 12:23:43,3014.4,34.0,4.15,3.0,1,11887.0,34.0,0.0,1.0457
1900-01-01 12:23:45,3014.4,34.0,4.06,2.0,1,11889.0,34.0,0.0,1.0463000000000002
1900-01-01 12:23:48,3014.4,34.0,4.02,3.0,1,11892.0,34.0,0.0,1.0454
1900-01-01 12:23:50,3014.4,34.0,4.04,2.0,1,11894.0,34.0,0.0,1.0450000000000002
1900-01-01 12:23:53,3014.4,34.0,4.07,3.0,1,11897.0,34.0,0.0,1.0452000000000001
1900-01-01 12:23:55,3014.4,34.0,4.12,2.0,1,11899.0,34.0,0.0,1.0455
1900-01-01 12:23:57,3014.4,34.0,4.55,2.0,1,11901.0,34.0,0.0,1.046
1900-01-01 12:24:00,3014.4,34.0,4.05,3.0,1,11904.0,34.0,0.0,1.0503000000000002
1900-01-01 12:24:02,3014.4,34.0,4.06,2.0,1,11906.0,34.0,0.0,1.0453000000000001
1900-01-01 12:24:05,3014.4,35.1,5.68,3.0,1,11909.0,34.36666666666667,0.36666666666666714,1.0454
1900-01-01 12:24:07,3014.4,35.1,4.19,2.0,1,11911.0,34.73333333333333,0.36666666666666003,1.0616
1900-01-01 12:24:09,3014.4,35.1,4.06,2.0,1,11913.0,35.1,0.36666666666667425,1.0467000000000002
1900-01-01 12:24:12,3014.4,35.1,4.09,3.0,1,11916.0,35.1,0.0,1.0454
1900-01-01 12:24:14,0.0,0.0,0.0,2.0,1,11918.0,23.400000000000006,-11.699999999999996,1.0457
1900-01-01 12:24:16,0.0,0.0,0.0,2.0,1,11920.0,11.700000000000001,-11.700000000000005,0.0
1900-01-01 12:24:18,0.0,0.0,0.0,2.0,1,11922.0,0.0,-11.700000000000001,0.0
1900-01-01 12:24:20,0.0,0.0,0.0,2.0,1,11924.0,0.0,0.0,0.0
1900-01-01 12:25:33,2918.4,35.9,9.1,3.0,2,11997.0,35.9,0.0,1.0719
1900-01-01 12:25:35,2918.4,35.9,12.19,2.0,2,11999.0,35.9,0.0,1.0638
1900-01-01 12:25:38,2918.4,35.9,25.43,3.0,2,12002.0,35.9,0.0,1.0947
1900-01-01 12:25:40,2918.4,35.9,24.55,2.0,2,12004.0,35.9,0.0,1.2271
1900-01-01 12:25:43,2803.2,35.9,18.73,3.0,2,12007.0,35.9,0.0,1.2183
1900-01-01 12:25:46,787.2,35.9,19.34,3.0,2,12010.0,35.9,0.0,1.1217
1900-01-01 12:25:49,2803.2,35.9,19.24,3.0,2,12013.0,35.9,0.0,0.4558
1900-01-01 12:25:52,2803.2,35.9,19.86,3.0,2,12016.0,35.9,0.0,1.1267999999999998
1900-01-01 12:25:55,960.0,35.9,19.47,3.0,2,12019.0,35.9,0.0,1.133
1900-01-01 12:25:58,960.0,35.9,19.41,3.0,2,12022.0,35.9,0.0,0.5146999999999999
1900-01-01 12:26:00,960.0,35.9,19.02,2.0,2,12024.0,35.9,0.0,0.5141
1900-01-01 12:26:03,633.6,35.9,19.41,3.0,2,12027.0,35.9,0.0,0.5102
1900-01-01 12:26:06,787.2,35.9,19.61,3.0,2,12030.0,35.9,0.0,0.4053
1900-01-01 12:26:08,2803.2,35.9,19.58,2.0,2,12032.0,35.9,0.0,0.4585
1900-01-01 12:26:11,633.6,35.9,15.52,3.0,2,12035.0,35.9,0.0,1.1301999999999999
1900-01-01 12:26:13,633.6,35.9,19.31,2.0,2,12037.0,35.9,0.0,0.3664
1900-01-01 12:26:16,2304.0,35.9,16.18,3.0,2,12040.0,35.9,0.0,0.4043
1900-01-01 12:26:19,633.6,35.9,17.99,3.0,2,12043.0,35.9,0.0,0.9298
1900-01-01 12:26:21,633.6,35.9,18.6,2.0,2,12045.0,35.9,0.0,0.3911
1900-01-01 12:26:24,633.6,35.9,18.98,3.0,2,12048.0,35.9,0.0,0.3972
1900-01-01 12:26:27,633.6,35.9,18.53,3.0,2,12051.0,35.9,0.0,0.401
1900-01-01 12:26:30,787.2,35.9,18.77,3.0,2,12054.0,35.9,0.0,0.3965
1900-01-01 12:26:32,633.6,35.9,18.88,2.0,2,12056.0,35.9,0.0,0.45010000000000006
1900-01-01 12:26:35,2457.6,35.9,19.51,3.0,2,12059.0,35.9,0.0,0.4
1900-01-01 12:26:38,633.6,35.9,19.06,3.0,2,12062.0,35.9,0.0,1.0143
1900-01-01 12:26:41,633.6,35.9,19.85,3.0,2,12065.0,35.9,0.0,0.4018
1900-01-01 12:26:43,633.6,35.9,18.97,2.0,2,12067.0,35.9,0.0,0.4097
1900-01-01 12:26:46,633.6,35.9,15.36,3.0,2,12070.0,35.9,0.0,0.4009
1900-01-01 12:26:49,633.6,35.9,18.84,3.0,2,12073.0,35.9,0.0,0.3648
1900-01-01 12:26:52,2457.6,35.9,17.17,3.0,2,12076.0,35.9,0.0,0.3996
1900-01-01 12:26:55,633.6,35.9,32.58,3.0,2,12079.0,35.9,0.0,0.9908999999999999
1900-01-01 12:26:57,633.6,35.9,31.71,2.0,2,12081.0,35.9,0.0,0.5369999999999999
1900-01-01 12:27:00,633.6,35.9,36.14,3.0,2,12084.0,35.9,0.0,0.5283
1900-01-01 12:27:03,633.6,35.9,35.52,3.0,2,12087.0,35.9,0.0,0.5726
1900-01-01 12:27:06,633.6,35.9,35.53,3.0,2,12090.0,35.9,0.0,0.5664
1900-01-01 12:27:08,1900.8,34.9,34.25,2.0,2,12092.0,35.56666666666666,-0.3333333333333357,0.5665
1900-01-01 12:27:11,633.6,34.9,28.7,3.0,2,12095.0,35.23333333333333,-0.3333333333333357,0.9761
1900-01-01 12:27:14,633.6,34.9,30.82,3.0,2,12098.0,34.9,-0.3333333333333286,0.4982
1900-01-01 12:27:17,2457.6,34.9,32.64,3.0,2,12101.0,34.9,0.0,0.5194000000000001
1900-01-01 12:27:19,633.6,34.9,24.35,2.0,2,12103.0,34.9,0.0,1.1456
1900-01-01 12:27:24,2918.4,34.9,25.99,5.0,2,12108.0,34.9,0.0,0.4547
1900-01-01 12:27:27,2918.4,34.9,21.37,3.0,2,12111.0,34.9,0.0,1.2327
1900-01-01 12:27:30,633.6,34.9,8.47,3.0,2,12114.0,34.9,0.0,1.1865
1900-01-01 12:27:32,2803.2,34.9,3.95,2.0,2,12116.0,34.9,0.0,0.2959
1900-01-01 12:27:34,2803.2,34.9,0.0,2.0,2,12118.0,34.9,0.0,0.9738999999999999
1900-01-01 12:27:37,633.6,34.9,2.47,3.0,2,12121.0,34.9,0.0,0.9343999999999999
1900-01-01 12:27:39,2668.8,34.9,2.68,2.0,2,12123.0,34.9,0.0,0.2359
1900-01-01 12:27:42,2803.2,34.9,10.12,3.0,2,12126.0,34.9,0.0,0.9164000000000001
1900-01-01 12:27:45,960.0,34.9,35.18,3.0,2,12129.0,34.9,0.0,1.0355999999999999
1900-01-01 12:27:47,633.6,34.9,35.18,2.0,2,12131.0,34.9,0.0,0.6718
1900-01-01 12:27:50,633.6,35.0,0.0,3.0,2,12134.0,34.93333333333333,0.03333333333333144,0.563
1900-01-01 12:27:52,960.0,35.0,0.0,2.0,2,12136.0,34.96666666666667,0.033333333333338544,0.2112
1900-01-01 12:27:55,960.0,35.0,56.13,3.0,2,12139.0,35.0,0.03333333333333144,0.32
1900-01-01 12:27:57,960.0,35.0,55.86,2.0,2,12141.0,35.0,0.0,0.8813
1900-01-01 12:28:00,2918.4,35.1,23.5,3.0,2,12144.0,35.03333333333333,0.03333333333333144,0.8786
1900-01-01 12:28:02,2918.4,35.1,23.5,2.0,2,12146.0,35.06666666666666,0.03333333333333144,1.2078
1900-01-01 12:28:05,2918.4,35.1,11.81,3.0,2,12149.0,35.1,0.033333333333338544,1.2078
1900-01-01 12:28:08,2803.2,35.1,0.0,3.0,2,12152.0,35.1,0.0,1.0909
1900-01-01 12:28:10,2668.8,35.1,0.0,2.0,2,12154.0,35.1,0.0,0.9343999999999999
1900-01-01 12:28:13,960.0,35.1,0.0,3.0,2,12157.0,35.1,0.0,0.8896000000000001
1900-01-01 12:28:16,2150.4,35.1,3.66,3.0,2,12160.0,35.1,0.0,0.32
1900-01-01 12:28:18,1900.8,35.1,0.0,2.0,2,12162.0,35.1,0.0,0.7534
1900-01-01 12:28:21,1766.4,35.1,0.0,3.0,2,12165.0,35.1,0.0,0.6335999999999999
1900-01-01 12:28:24,1651.2,35.1,12.23,3.0,2,12168.0,35.1,0.0,0.5888
1900-01-01 12:28:26,1651.2,35.1,26.3,2.0,2,12170.0,35.1,0.0,0.6727
1900-01-01 12:28:29,1459.2,35.1,28.29,3.0,2,12173.0,35.1,0.0,0.8134
1900-01-01 12:28:32,960.0,35.1,27.73,3.0,2,12176.0,35.1,0.0,0.7693
1900-01-01 12:28:35,1766.4,35.1,28.85,3.0,2,12179.0,35.1,0.0,0.5972999999999999
1900-01-01 12:28:37,1651.2,35.1,67.57,2.0,2,12181.0,35.1,0.0,0.8773
1900-01-01 12:28:40,1651.2,35.1,68.77,3.0,2,12184.0,35.1,0.0,1.2261
1900-01-01 12:28:42,1651.2,35.1,68.47,2.0,2,12186.0,35.1,0.0,1.2381
1900-01-01 12:28:45,1651.2,35.1,55.74,3.0,2,12189.0,35.1,0.0,1.2351
1900-01-01 12:28:47,1651.2,35.1,23.32,2.0,2,12191.0,35.1,0.0,1.1078000000000001
1900-01-01 12:28:50,1651.2,35.1,23.75,3.0,2,12194.0,35.1,0.0,0.7836
1900-01-01 12:28:53,1651.2,35.1,20.95,3.0,2,12197.0,35.1,0.0,0.7879
1900-01-01 12:28:56,1651.2,35.1,21.45,3.0,2,12200.0,35.1,0.0,0.7599
1900-01-01 12:28:58,1094.4,35.1,22.1,2.0,2,12202.0,35.1,0.0,0.7649
1900-01-01 12:29:01,1651.2,35.1,32.33,3.0,2,12205.0,35.1,0.0,0.5858
1900-01-01 12:29:04,960.0,35.1,29.8,3.0,2,12208.0,35.1,0.0,0.8736999999999999
1900-01-01 12:29:07,1651.2,35.1,32.26,3.0,2,12211.0,35.1,0.0,0.618
1900-01-01 12:29:09,960.0,35.1,34.45,2.0,2,12213.0,35.1,0.0,0.873
1900-01-01 12:29:12,1651.2,35.1,35.92,3.0,2,12216.0,35.1,0.0,0.6645000000000001
1900-01-01 12:29:15,960.0,35.1,36.17,3.0,2,12219.0,35.1,0.0,0.9096
1900-01-01 12:29:17,960.0,35.1,55.16,2.0,2,12221.0,35.1,0.0,0.6817
1900-01-01 12:29:20,2304.0,35.1,55.96,3.0,2,12224.0,35.1,0.0,0.8715999999999999
1900-01-01 12:29:22,2457.6,35.1,55.34,2.0,2,12226.0,35.1,0.0,1.3276
1900-01-01 12:29:25,960.0,35.1,54.9,3.0,2,12229.0,35.1,0.0,1.3725999999999998
1900-01-01 12:29:28,960.0,35.1,53.9,3.0,2,12232.0,35.1,0.0,0.869
1900-01-01 12:29:31,960.0,35.1,56.07,3.0,2,12235.0,35.1,0.0,0.859
1900-01-01 12:29:34,960.0,35.1,57.55,3.0,2,12238.0,35.1,0.0,0.8807
1900-01-01 12:29:37,960.0,35.1,56.36,3.0,2,12241.0,35.1,0.0,0.8955
1900-01-01 12:29:39,960.0,35.1,53.64,2.0,2,12243.0,35.1,0.0,0.8835999999999999
1900-01-01 12:29:42,1766.4,35.1,44.94,3.0,2,12246.0,35.1,0.0,0.8564
1900-01-01 12:29:45,1651.2,35.1,33.72,3.0,2,12249.0,35.1,0.0,1.0382
1900-01-01 12:29:47,1651.2,35.1,36.43,2.0,2,12251.0,35.1,0.0,0.8876
1900-01-01 12:29:50,1651.2,35.1,33.04,3.0,2,12254.0,35.1,0.0,0.9147000000000001
1900-01-01 12:29:53,1651.2,35.1,54.59,3.0,2,12257.0,35.1,0.0,0.8808
1900-01-01 12:29:55,1766.4,35.1,33.22,2.0,2,12259.0,35.1,0.0,1.0963
1900-01-01 12:29:57,3014.4,35.1,6.47,2.0,2,12261.0,35.1,0.0,0.921
1900-01-01 12:30:00,3014.4,35.1,4.0,3.0,2,12264.0,35.1,0.0,1.0695000000000001
1900-01-01 12:30:02,2803.2,35.1,4.07,2.0,2,12266.0,35.1,0.0,1.0448000000000002
1900-01-01 12:30:05,3014.4,35.1,7.95,3.0,2,12269.0,35.1,0.0,0.9750999999999999
1900-01-01 12:30:07,1900.8,35.1,23.86,2.0,2,12271.0,35.1,0.0,1.0843
1900-01-01 12:30:10,2918.4,35.1,10.33,3.0,2,12274.0,35.1,0.0,0.8722
1900-01-01 12:30:12,2150.4,35.5,49.81,2.0,2,12276.0,35.23333333333334,0.13333333333333997,1.0761
1900-01-01 12:30:14,2304.0,35.5,6.36,2.0,2,12278.0,35.36666666666667,0.13333333333332575,1.2149
1900-01-01 12:30:17,633.6,35.5,1.53,3.0,2,12281.0,35.5,0.13333333333333286,0.8316
1900-01-01 12:30:19,633.6,35.5,2.02,2.0,2,12283.0,35.5,0.0,0.2265
1900-01-01 12:30:22,633.6,35.6,2.03,3.0,2,12286.0,35.53333333333334,0.033333333333338544,0.2314
1900-01-01 12:30:24,633.6,35.6,2.07,2.0,2,12288.0,35.56666666666666,0.03333333333332433,0.23149999999999998
1900-01-01 12:30:27,633.6,35.6,2.64,3.0,2,12291.0,35.6,0.033333333333338544,0.2319
1900-01-01 12:30:29,633.6,35.6,2.03,2.0,2,12293.0,35.6,0.0,0.2376
1900-01-01 12:30:32,633.6,35.6,1.99,3.0,2,12296.0,35.6,0.0,0.23149999999999998
1900-01-01 12:30:34,633.6,35.6,2.02,2.0,2,12298.0,35.6,0.0,0.2311
1900-01-01 12:30:37,633.6,35.6,2.13,3.0,2,12301.0,35.6,0.0,0.2314
1900-01-01 12:30:40,633.6,35.6,2.1,3.0,2,12304.0,35.6,0.0,0.23249999999999998
1900-01-01 12:30:43,633.6,35.6,2.0,3.0,2,12307.0,35.6,0.0,0.2322
1900-01-01 12:30:46,633.6,35.6,2.0,3.0,2,12310.0,35.6,0.0,0.2312
1900-01-01 12:30:49,633.6,35.6,2.04,3.0,2,12313.0,35.6,0.0,0.2312
1900-01-01 12:30:51,633.6,35.6,2.09,2.0,2,12315.0,35.6,0.0,0.2316
1900-01-01 12:30:54,633.6,35.6,2.03,3.0,2,12318.0,35.6,0.0,0.2321
1900-01-01 12:30:57,633.6,35.6,2.04,3.0,2,12321.0,35.6,0.0,0.23149999999999998
1900-01-01 12:30:59,633.6,35.6,1.96,2.0,2,12323.0,35.6,0.0,0.2316
